track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
3,KTYX20220220_122916_V06,2,0.879,1.200,19647,0,4350.706
3,KTYX20220220_122916_V06,4,1.318,1.200,19657,0,1933.118
3,KTYX20220220_123756_V06,0,0.483,1.200,29655,0,7116.969
3,KTYX20220220_123756_V06,2,0.879,1.200,29663,0,5871.415
3,KTYX20220220_123756_V06,4,1.318,1.200,29680,0,3792.857
3,KTYX20220220_124636_V06,0,0.483,1.200,33293,0,6794.140
3,KTYX20220220_124636_V06,2,0.879,1.200,33304,0,7231.043
3,KTYX20220220_124636_V06,4,1.318,1.200,33312,0,6246.343
3,KTYX20220220_124636_V06,8,1.802,1.200,16671,0,1060.541
4,KTYX20220220_124636_V06,0,0.483,1.200,567,0,2.330
4,KTYX20220220_124636_V06,2,0.879,1.200,566,0,4.029
4,KTYX20220220_124636_V06,4,1.318,1.200,567,0,0.080
4,KTYX20220220_124636_V06,8,1.802,1.200,268,0,0.013
4,KTYX20220220_124636_V06,9,2.417,1.200,270,0,0.014
4,KTYX20220220_124636_V06,10,3.120,1.200,269,0,0.014
4,KTYX20220220_124636_V06,11,3.999,1.200,269,0,0.014
4,KTYX20220220_124636_V06,12,5.098,1.200,268,0,0.014
1,KTYX20220221_130740_V06,0,0.483,1.200,10561,0,4.897
1,KTYX20220221_130740_V06,2,0.879,1.200,10561,0,0.527
1,KTYX20220221_130740_V06,4,1.318,1.200,10564,0,0.431
1,KTYX20220221_130740_V06,8,1.802,1.200,5288,0,0.150
1,KTYX20220221_130740_V06,9,2.417,1.200,5291,0,0.129
1,KTYX20220221_130740_V06,10,3.120,1.200,5293,0,0.122
1,KTYX20220221_130740_V06,11,3.999,1.200,5297,0,0.138
1,KTYX20220221_130740_V06,12,5.098,1.200,5302,0,0.215
1,KTYX20220221_130740_V06,13,6.416,1.200,5315,0,0.226
5,KTYX20220223_130943_V06,0,0.483,1.200,1731,0,98.238
5,KTYX20220223_130943_V06,2,0.879,1.200,1733,0,0.253
5,KTYX20220223_130943_V06,4,1.318,1.200,1733,0,0.253
5,KTYX20220223_130943_V06,6,1.802,1.200,868,0,1.648
1,KTYX20220224_130927_V06,0,0.483,1.200,8411,44,102.518
1,KTYX20220224_130927_V06,2,0.879,1.200,8412,14,48.906
1,KTYX20220224_130927_V06,4,1.318,1.200,8413,0,2.210
1,KTYX20220224_130927_V06,6,1.802,1.200,4212,0,0.103
